id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
1063246,1295751,25000.0,17950.0,17925.0, 60 months,16.77,443.89,D,D2,Chase Bank,1 year,RENT,83004.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1063246,  Borrower added on 12/10/11 > I have 5 active credit cards which I will be paying off and closing 3 of them.  I also have an auto loan that I will be paying off.  With this consolidation I will be saving over $350 a month.<br> Borrower added on 12/12/11 > I have a stable job and have been employed time for the last 11 years. <br>,debt_consolidation,Debt Consolidation Loan,957xx,CA,13.66,0.0,Aug-1997,0.0,,,10.0,0.0,22388.0,82.9,19.0,f,0.0,0.0,19643.66,19616.32,17950.0,1693.66,0.0,0.0,0.0,Jul-2012,16993.32,,Aug-2012,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1057424,1288982,16000.0,16000.0,16000.0, 36 months,7.9,500.65,A,A4,"Gugino & Mortimer, PLC",1 year,RENT,51000.0,Source Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1057424,  Borrower added on 12/09/11 > The purpose fo this loan is to consolidate three credit cards. My husband and I have three Chase credit cards that we want to consolidate into one payment and save on interest. <br>,debt_consolidation,Pay off Chase,857xx,AZ,24.66,0.0,Dec-1992,0.0,,,8.0,0.0,29485.0,81.0,28.0,f,0.0,0.0,11928.62,11928.62,9323.14,1688.52,0.0,916.96,9.1696,Oct-2013,500.65,,Mar-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1063680,1296245,8000.0,8000.0,8000.0, 36 months,10.65,260.59,B,B2,Contractor's Cargo,2 years,RENT,55000.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1063680,,debt_consolidation,Debt Consolidation Loan,908xx,CA,11.56,0.0,Apr-1999,0.0,29.0,,9.0,0.0,9004.0,15.7,10.0,f,0.0,0.0,8923.71,8923.71,8000.0,923.71,0.0,0.0,0.0,Apr-2013,5025.51,,May-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1063679,1296244,7200.0,7200.0,7200.0, 36 months,7.51,224.0,A,A3,Bank of America,10+ years,MORTGAGE,47000.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1063679,  Borrower added on 12/09/11 > Debt Consolidation<br>,debt_consolidation,Debt Consolidation Loan,236xx,VA,19.74,0.0,Mar-1998,0.0,,,12.0,0.0,16106.0,83.5,32.0,f,0.0,0.0,8061.52571023,8061.53,7200.0,861.53,0.0,0.0,0.0,Dec-2014,239.21,,Nov-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1063034,1295527,12000.0,12000.0,12000.0, 36 months,7.51,373.33,A,A3,companion hospice,4 years,RENT,86000.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1063034,,debt_consolidation,unique,926xx,CA,13.3,0.0,Aug-2002,1.0,,,16.0,0.0,13715.0,51.8,25.0,f,0.0,0.0,13098.35,13098.35,12000.0,1098.35,0.0,0.0,0.0,Oct-2013,967.21,,Oct-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1063448,1296012,2200.0,2200.0,2200.0, 36 months,15.27,76.56,C,C4,Regent care center,10+ years,OWN,48000.0,Not Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1063448,,debt_consolidation,Truck repair,773xx,TX,5.47,0.0,May-2000,3.0,76.0,,3.0,0.0,10130.0,83.7,7.0,f,0.0,0.0,2294.0,2294.0,353.21,182.71,0.0,1758.08,317.104599999,Jul-2012,76.56,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1063431,1295991,20000.0,20000.0,19975.0, 60 months,12.69,451.9,B,B5,,10+ years,RENT,49000.0,Verified,Dec-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1063431,"  Borrower added on 12/09/11 > Thank you <br> Borrower added on 12/13/11 > I need those many to fix my apartment .and I pramis am gone pay back on time ,or before time. Thank you so much .<br><br> Borrower added on 12/13/11 > I Ned those many to fix my apartment. I pramis am gone pay back on time ,or before time expire.thank you very Mach.<br><br>  Borrower added on 12/16/11 > Hi I like to have this loan before holidays to fix my apartment .i promis I will pay on time .thank you so much .and happy holidays to Oll of you<br>",other,Fixin my apartment,104xx,NY,17.78,0.0,Apr-2001,0.0,,,10.0,0.0,12064.0,66.9,26.0,f,5075.36,5068.95,21677.94,21650.95,14924.64,6753.3,0.0,0.0,0.0,Dec-2015,451.9,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1060804,1292769,28000.0,28000.0,28000.0, 60 months,12.42,628.81,B,B4,Roth Marz Partnership,4 years,MORTGAGE,85000.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1060804,"  Borrower added on 12/09/11 > We are looking to consolidate a couple credit cards that have recently jacked up our interest rates to unreasonable levels.  Just because we have a good credit record, they feel they can make us pay higher rates to accomodate their bad spending habits.  We appreciate your confidence in us.  I hope you will see that we are never late on payments, always pay above the minimum balance and have the financial backing to support this debt.  FYI, the cards we pay off will absolutely be closed.  We have already ceased using them.  Thanks again..<br>",debt_consolidation,Debt refinance,165xx,PA,15.87,0.0,Jul-1995,1.0,,,10.0,0.0,23199.0,58.7,31.0,f,0.0,0.0,31960.6,31960.6,28000.0,3960.6,0.0,0.0,0.0,Mar-2013,23160.52,,Mar-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1027771,1257143,6000.0,6000.0,6000.0, 36 months,7.51,186.67,A,A3,Little Rock Convention & Visitors Bureau,2 years,MORTGAGE,50000.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1027771,"  Borrower added on 12/09/11 > I plan to use this loan to pay off a ridiculous high rate credit card and close that account. After a major change in my life, I am eager to take back control of my finances and build on my good credit score. I have worked in my professional field for nearly 20 years, and have a solid employment history, currently with a city agency that conyinues to grow. The monthly payment on this loan is easily within my budget, and it will be a huge relief to see less of my money going to crazy, high interest rates. I am also eager to remain a part of Lending Club beyond this loan, and see benefits of future investments here. Thank you for your consideration.<br>",debt_consolidation,Debt Consolidation Loan,720xx,AR,23.86,0.0,Sep-2000,1.0,,,8.0,0.0,22282.0,62.4,23.0,f,0.0,0.0,6717.52577896,6717.53,6000.0,717.53,0.0,0.0,0.0,Dec-2014,201.76,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1063653,1296216,25000.0,25000.0,24975.0, 60 months,19.42,654.31,E,E3,hudson national golf club,10+ years,RENT,105000.0,Verified,Dec-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1063653,"  Borrower added on 12/09/11 > thank you , i approciate your help<br>",credit_card,personnel,105xx,NY,21.13,0.0,Aug-2000,0.0,,,16.0,0.0,28380.0,85.3,42.0,f,7092.69,7085.56,31388.68,31357.39,17907.3,13481.38,0.0,0.0,0.0,Dec-2015,654.31,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1063421,1295979,8000.0,8000.0,8000.0, 60 months,8.9,165.68,A,A5,St. Johnland,1 year,RENT,51204.0,Not Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1063421,,debt_consolidation,Debt Consolidation,117xx,NY,25.12,0.0,Aug-1987,0.0,68.0,,16.0,0.0,20888.0,37.6,40.0,f,0.0,0.0,4639.04,4639.04,3271.74,1367.3,0.0,0.0,0.0,May-2014,34.32,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1062855,1295334,14400.0,14400.0,14400.0, 36 months,15.27,501.09,C,C4,3 mile harbor boatyard,2 years,RENT,42996.0,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1062855,"  Borrower added on 12/09/11 > need to pay off a personal loan, a bunch of bills and would like to finance a new car and have a big medical bill which is holding me back from going and getting medical insurance. <br>",debt_consolidation,Debt Consolidation Loan,119xx,NY,0.98,0.0,Aug-2008,1.0,,,3.0,0.0,62.0,7.7,3.0,f,0.0,0.0,14762.51,14762.51,14400.0,362.51,0.0,0.0,0.0,Feb-2012,14267.16,,Jul-2012,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1062490,1294556,20000.0,13700.0,13675.0, 60 months,19.03,355.62,E,E2,,5 years,RENT,60000.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1062490,,credit_card,anto cc,907xx,CA,18.06,0.0,Oct-1994,0.0,62.0,,11.0,0.0,29665.0,97.4,28.0,f,0.0,0.0,19721.8253632,19685.93,13700.0,6021.83,0.0,0.0,0.0,Nov-2014,7663.24,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1063626,1296185,25000.0,19950.0,19925.0, 60 months,14.27,467.0,C,C2,The Community College of Baltimore Count,10+ years,MORTGAGE,85000.0,Verified,Dec-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1063626,  Borrower added on 12/09/11 > Thank you for your consideration of my loan request.  This loan will enable me to pay off my expensive credit card debt and see an actual end to those monthly payments. <br>,debt_consolidation,Debt Consolidation Loan,211xx,MD,13.41,0.0,Oct-1986,0.0,,,11.0,0.0,25856.0,91.7,31.0,f,5210.57,5203.99,22386.62,22358.67,14739.42,7647.2,0.0,0.0,0.0,Dec-2015,467.0,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1063407,1295960,14050.0,14050.0,14050.0, 36 months,8.9,446.14,A,A5,Everest Entertainment,3 years,MORTGAGE,120000.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1063407,"  Borrower added on 12/09/11 >  There are three primary purposes for this loan:<br><br>1. To pay off an old loan with an unfavourably high APR of 24.99%. The payoff amount for this loan is $4,039 (as of 12/22/11, the date this loan would potentially fund).<br><br>2. For home repairs. My condo received some water damage during Hurricane Irene, which was worsened by rain storms during the following months. The entire building was affected and the condo board is co-ordinating repairs to finish in Spring 2012, but in order to cover the costs of this, each unit owner is requested to pay a special assessment in January 2012. My share of this is $4,164.<br><br>3. The remainder of the loan is to finance home improvements which I plan to coincide with the repairs in order to take advantage of the contractors already being there, and save some money. I plan to add a room and upgrade my rusting old boiler for an on-demand one to be more energy efficient. Quotes I've received for this range from $4,000-$5,000, so the total loan amount leaves a little buffer in case of unforeseen extra costs during the work, which is usually the case when dealing with contractors!<br><br>I am an executive with a very stable job for a company that is well-insulated from the economic problems. It is also worth noting that I share my condo, so mortgage and bills are split, giving me a comfortable buffer in my disposable income to cover payments on this loan without any adverse affects.<br><br>Thank you in advance for your consideration!<br>",major_purchase,Loan Payoff and Home Improvement,112xx,NY,2.21,0.0,May-2006,2.0,,,9.0,0.0,2217.0,18.8,13.0,f,0.0,0.0,15808.02,15808.02,14050.0,1758.02,0.0,0.0,0.0,Dec-2013,5569.67,,Dec-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1063609,1296167,6000.0,6000.0,6000.0, 36 months,13.49,203.59,C,C1,Special Programming for Achievement Netw,10+ years,OWN,62691.0,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1063609,  Borrower added on 12/09/11 > This loan will help me make a major car repair to the car I drive to work everday and to purchase a new hot water heater for our home.<br><br> Borrower added on 12/09/11 > This loan will help me make a major repair to the car I drive to work each day and to purchase a new hot water heater for our home.<br>,major_purchase,Home and car repair,359xx,AL,3.16,0.0,Feb-1994,0.0,43.0,,5.0,0.0,6704.0,94.4,19.0,f,0.0,0.0,7325.89257971,7325.89,6000.0,1325.89,0.0,0.0,0.0,Jan-2015,213.5,,Jan-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1063602,1296158,16100.0,16100.0,16075.0, 60 months,11.71,355.79,B,B3,Akzo Nobel,< 1 year,MORTGAGE,36000.0,Verified,Dec-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1063602,,debt_consolidation,Debt Consolidation Loan,195xx,PA,27.8,0.0,Jul-1998,0.0,,,10.0,0.0,13481.0,46.0,33.0,f,4014.17,4007.9,17071.16,17044.71,12085.83,4985.33,0.0,0.0,0.0,Dec-2015,355.79,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1063393,1295948,35000.0,23250.0,23225.0, 60 months,20.3,619.88,E,E5,The Crexent Business Centers,3 years,OWN,85000.0,Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1063393,"  Borrower added on 12/11/11 > Looking to consolidate debt so I can take care of my family and move forward with my business venture.  PLEASE CONSIDER!<br> Borrower added on 12/13/11 > Thank you for helping me with this request.  I urge you to fund the full amount as this will assist me going forward .  Thank you for your consideration!<br><br>  Borrower added on 12/18/11 > I need to consolidate my accounts as I am working on opening my our business.<br><br>  Borrower added on 12/19/11 > Dear Investors<br><br>With only 4 days left to fund my request, I hope you will be able to assist me.  I need your help in condolidating my bills.  I now take care of my father after my mothers death.  The the additional financial responsibility  I need to consolidate to make sure I can take care of him<br>",debt_consolidation,FREEDOM debt,322xx,FL,16.39,0.0,Dec-1984,2.0,82.0,,10.0,0.0,18515.0,76.5,40.0,f,0.0,0.0,3093.5,3090.2,1169.59,1923.91,0.0,0.0,0.0,May-2012,619.88,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1063388,1295942,10525.0,10525.0,10525.0, 36 months,7.9,329.33,A,A4,Pasadena city college,4 years,RENT,49668.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1063388,  Borrower added on 12/14/11 > I am working to pay off credit card debt. My goal is to pay this off early. <br>,debt_consolidation,Citicard,900xx,CA,7.27,0.0,Oct-2002,0.0,,,4.0,0.0,10881.0,68.9,9.0,f,0.0,0.0,11649.33,11649.33,10525.0,1124.33,0.0,0.0,0.0,Jan-2014,1756.16,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1063582,1296138,7200.0,7200.0,7200.0, 36 months,15.96,252.99,C,C5,Harrah's Resort,2 years,RENT,30000.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1063582,,debt_consolidation,Consolidation,084xx,NJ,5.2,0.0,Oct-1999,1.0,,,2.0,0.0,1884.0,94.2,7.0,f,0.0,0.0,9103.26706445,9103.27,7200.0,1903.27,0.0,0.0,0.0,Dec-2014,265.0,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
988402,1212630,18500.0,15775.0,15775.0, 60 months,10.65,340.24,B,B2,CNMI Government,10+ years,OWN,40000.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=988402,"  Borrower added on 12/09/11 > This is the type of chance I have been dreaming off. With this loan I will be able to pay-off two loans that total $870 monthly payment versus this loan of $540 per month, realizing $330 in extra savings. I definitely can make this loan payment with ease. <br> Borrower added on 12/09/11 > Thank you Lending Club.<br> Borrower added on 12/10/11 > Additionally, this loan will help me have a piece of mind to be able to sustain the rise in cost of living, commodities and fuel prices coupled with a declining economy. The $330 savings per month will help balance my expenses and focus on my family needs. <br> Borrower added on 12/14/11 > Appreciate the investments thus far and thank you for believing in me. Your trust is sincere to me. Again, thank you Lending Club Members.<br><br>  Borrower added on 12/19/11 > I am humbled by your show of support in my time of need and I thank you all. Happy Holidays.<br><br>  Borrower added on 12/21/11 > I am confident that your return on investment will prosper as I am committed in making that happen by consistently making timely monthly payments on this loan. Again, thank you all Lending Club Members.<br>",debt_consolidation,Debt Consolidation,969xx,HI,26.34,0.0,Jun-1996,0.0,,,8.0,0.0,8.0,0.1,27.0,f,0.0,0.0,18877.3928432,18877.39,15775.0,3102.39,0.0,0.0,0.0,Apr-2014,7374.76,,Apr-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1063564,1296115,12000.0,12000.0,12000.0, 36 months,13.49,407.17,C,C1,Kraft Foods,10+ years,MORTGAGE,40000.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1063564,  Borrower added on 12/09/11 > Credit Card Payoff<br>,debt_consolidation,Debt Consolidation,729xx,AR,16.2,0.0,Sep-1996,2.0,72.0,,15.0,0.0,14582.0,74.4,27.0,f,0.0,0.0,13682.96,13682.96,12000.0,1682.96,0.0,0.0,0.0,Mar-2013,7995.07,,Apr-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1063121,1295626,12000.0,12000.0,12000.0, 36 months,11.71,396.92,B,B3,Weiss Memorial Hospital,5 years,MORTGAGE,100000.0,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1063121,,credit_card,payoff credit card,606xx,IL,6.58,0.0,Oct-2004,0.0,,,10.0,0.0,17590.0,79.6,11.0,f,0.0,0.0,14284.3600144,14284.36,12000.0,2284.36,0.0,0.0,0.0,Dec-2014,414.0,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1063275,1295786,3000.0,3000.0,3000.0, 36 months,11.71,99.23,B,B3,"J. Chapman Inspections, Inc.",2 years,RENT,56312.0,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1063275,,other,Pay Personal Loans,221xx,VA,16.03,0.0,Mar-2002,2.0,,,6.0,0.0,10014.0,83.4,13.0,f,0.0,0.0,3571.61292618,3571.61,3000.0,571.61,0.0,0.0,0.0,Dec-2014,101.42,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1057756,1289523,9500.0,9500.0,9500.0, 36 months,16.29,335.36,D,D1,US Postal Service,10+ years,RENT,54011.0,Source Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1057756,,debt_consolidation,DEBTCON,924xx,CA,18.51,0.0,Dec-1999,1.0,,,9.0,0.0,18757.0,79.5,40.0,f,0.0,0.0,10658.63,10658.63,9500.0,1158.63,0.0,0.0,0.0,Oct-2012,7643.38,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1059960,1291803,19775.0,19775.0,19775.0, 36 months,12.42,660.79,B,B4,Bank of America,2 years,RENT,49110.32,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1059960,,debt_consolidation,debt consolidation loan,914xx,CA,17.57,0.0,Oct-1998,2.0,,,10.0,0.0,19672.0,61.1,15.0,f,0.0,0.0,22690.68,22690.68,19775.0,2915.68,0.0,0.0,0.0,Jun-2013,11478.49,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1059525,1291351,12000.0,12000.0,11975.0, 60 months,14.65,283.28,C,C3,Hawaiian Airlines,< 1 year,RENT,75000.0,Verified,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1059525,  Borrower added on 12/09/11 > Debt consolidation of IRS and State Taxes<br>,credit_card,Refinance,967xx,HI,16.13,0.0,Nov-2000,3.0,,,14.0,0.0,16664.0,89.4,28.0,f,0.0,0.0,7694.4,7678.37,3606.06,2908.0,0.0,1180.34,11.803400004,Nov-2013,283.28,,Apr-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1062577,1294447,28000.0,28000.0,26968.3134592, 60 months,14.27,655.44,C,C2,mckinstry co.,7 years,MORTGAGE,95000.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1062577,"  Borrower added on 12/09/11 > This loan consolidates all my consumer debt, including car payments. It will reduce my total monthly payment drastically and I will be debt free in 5 years or less.  <br> Borrower added on 12/10/11 > Right now we pay $1,000 per month on consumer debt (including car payment). This loan will lower that payment by $350 per month. I have a stable job, I've worked for the same employer for 7 years. This loan seems like a &quot;no brainer&quot; to me, and I'm excited to be debt free. I pride myself on paying my bills on time and I enjoy having good credit.<br>",debt_consolidation,debt consolidation,981xx,WA,9.46,0.0,May-2000,1.0,,,9.0,0.0,17936.0,68.1,29.0,f,0.0,0.0,35909.9252449,33960.75,28000.0,7909.93,0.0,0.0,0.0,Jun-2014,17578.41,,Oct-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1053188,1284748,30000.0,30000.0,30000.0, 36 months,12.42,1002.46,B,B4,UW HealthPartners,2 years,RENT,80000.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1053188,  Borrower added on 12/08/11 > I plan to consolidate all debt and have it paid in three years. I have a stable for the last 2 years. I have never been late on any of my payments.<br>,debt_consolidation,Debt Consolidation,531xx,WI,22.23,0.0,May-2000,0.0,,,8.0,0.0,22177.0,94.0,33.0,f,0.0,0.0,36085.4953725,36085.5,30000.0,6085.5,0.0,0.0,0.0,Dec-2014,1013.44,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1063098,1295599,16000.0,16000.0,16000.0, 36 months,10.65,521.18,B,B2,PALA CASINO AND RESORT,9 years,MORTGAGE,55000.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1063098,  Borrower added on 12/12/11 > paying off bills with a single payment and much less APR <br>,debt_consolidation,DEBT PAYOFF,920xx,CA,13.33,0.0,Mar-2002,2.0,,,8.0,0.0,8705.0,89.7,19.0,f,0.0,0.0,18756.9151989,18756.92,16000.0,2756.92,0.0,0.0,0.0,Dec-2014,543.7,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1063238,1295743,14500.0,14500.0,14500.0, 36 months,14.65,500.17,C,C3,Herson's Kia,8 years,RENT,90000.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1063238,,credit_card,Debt consolidation,208xx,MD,5.24,0.0,Oct-2001,1.0,42.0,,17.0,0.0,15077.0,46.7,28.0,f,0.0,0.0,18004.1465181,18004.15,14500.0,3504.15,0.0,0.0,0.0,Dec-2014,505.48,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1062043,1293888,11700.0,11700.0,11675.0, 60 months,14.65,276.2,C,C3,ourisma fairfax toyota,3 years,RENT,68500.0,Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1062043,,credit_card,Credit Card,201xx,VA,18.17,0.0,Aug-2005,1.0,,,12.0,0.0,7203.0,39.8,21.0,f,0.0,0.0,14114.88,14084.72,11700.0,2414.88,0.0,0.0,0.0,Jul-2013,9146.84,,May-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
1063228,1295731,4150.0,4150.0,4150.0, 36 months,10.65,135.18,B,B2,Cloudmark,4 years,RENT,100000.0,Not Verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1063228,,debt_consolidation,Consolidation Loan December 2011,940xx,CA,1.99,0.0,Feb-1998,0.0,30.0,,7.0,0.0,4255.0,25.0,8.0,f,0.0,0.0,4832.41369132,4832.41,4150.0,682.41,0.0,0.0,0.0,May-2014,1054.39,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
